date,h,model_fun,point_forecast
2020-11-01,6,arima_fun,100.16638724816418
2020-11-01,6,arima101_101_fun,100.46998070164703
2020-11-01,6,ets_fun,100.23642282643524
2020-11-01,6,tbats_fun,100.272789844235
2020-06-01,1,arima_fun,100.1137855209262
2020-06-01,1,arima101_101_fun,100.12567175825407
2020-06-01,1,ets_fun,100.20774056772083
2020-06-01,1,tbats_fun,100.17485930464227
2020-07-01,2,arima_fun,100.08267516971253
2020-07-01,2,arima101_101_fun,100.28893322380887
2020-07-01,2,ets_fun,100.27853488729048
2020-07-01,2,tbats_fun,100.09605992374206
2020-08-01,3,arima_fun,99.91568106272483
2020-08-01,3,arima101_101_fun,99.96974095831743
2020-08-01,3,ets_fun,99.74078708739118
2020-08-01,3,tbats_fun,99.79166625075038
2020-09-01,4,arima_fun,99.97603614022155
2020-09-01,4,arima101_101_fun,100.18844930431568
2020-09-01,4,ets_fun,99.97416406684972
2020-09-01,4,tbats_fun,99.92382606030756
2020-10-01,5,arima_fun,100.09154155754953
2020-10-01,5,arima101_101_fun,100.38862153340078
2020-10-01,5,ets_fun,100.07572349586209
2020-10-01,5,tbats_fun,100.2881823656931
